ingreso_mensual,gastos_mensuales,antiguedad_laboral_meses,label
513418,260172,98,2
4579987,4586110,37,0
2784675,2266734,69,1
744742,491475,25,1
907273,697010,46,1
2164142,1307781,103,1
4725077,3177454,26,1
3587382,2102585,97,2
4391047,2759948,34,1
2085701,1151268,4,1
598783,216827,13,2
4881861,1610414,90,2
478996,210416,31,2
4759198,2385834,78,2
2095916,2121858,84,0
446416,352222,41,0
3570123,3808028,57,0
4910485,2807410,48,2
4841878,3008697,114,1
1140310,998687,38,0
1233740,940507,22,1
3001479,2167980,44,1
3331602,2533521,80,1
3801322,2916786,84,1
1232832,1125073,111,0
4811433,4014975,106,1
3338201,3558026,35,0
4296416,4547199,55,0
2884302,1838853,90,1
2305673,757594,110,2
4895041,1511882,40,2
3077758,1226655,53,2
4387618,1579183,108,2
4785145,2864832,43,2
3506631,1200319,58,2
2925118,2339893,109,1
416150,188158,96,2
584090,415389,29,1
1323916,506349,39,2
1255639,1208155,42,0
1571890,1452375,110,0
1802699,1098186,120,1
2056301,2114854,93,0
2334473,1047153,58,2
854785,813028,1,0
594865,438228,84,1
3500144,1972906,47,2
2871740,1055332,76,2
2443063,1067738,73,2
3318424,3286202,58,0
4207325,3304891,113,1
2367387,1159254,3,1
3349150,2333293,85,1
4786432,1848852,49,2
4262273,1615717,86,2
2359604,2421453,81,0
3365697,2242514,1,1
1214526,715664,34,2
2978402,3154895,23,0
4914110,3042820,20,1
2784250,1584220,87,2
4667136,2419392,29,2
2273741,1709967,57,1
4994686,3729674,30,1
3064412,959024,70,2
594437,489370,86,0
3099072,2884138,40,0
1663034,1318406,72,1
549414,547167,99,0
4175925,2176213,11,1
1668356,756739,85,2
4064123,3486296,39,0
1725801,778073,15,2
1293901,482475,65,2
4880104,1841224,27,2
2063569,1887577,99,0
3166331,1022693,5,1
3205915,1704153,12,1
2978178,1201246,63,2
4607600,4164940,71,0
3502429,2461488,88,1
2257172,1048217,31,2
4366950,3931690,101,0
1232889,1109962,114,0
2903489,2085919,60,1
4772532,2484961,91,2
3276829,2519953,63,1
4158055,4352752,8,0
3406379,1162628,39,2
4261106,2188333,10,1
4744644,2505055,119,2
1655440,1333373,27,1
1180441,969061,76,1
2626357,1221394,34,2
3628567,1715879,78,2
1445080,1506597,25,0
418867,379091,94,0
1977502,2071266,13,0
4856753,4680600,107,0
3596850,2236142,101,1
2246097,892882,81,2
1285850,1033361,8,1
2038012,1185293,25,2
1181261,756397,103,1
889007,569590,15,1
4571015,4795981,19,0
4989192,1771612,65,2
1154926,524894,33,2
650804,511762,27,0
1916763,1930193,69,0
2523632,2610329,45,0
1342178,1002545,17,1
1786555,585363,64,2
1324005,781567,46,2
3961599,4100519,88,0
3677859,2574336,12,1
3320777,2926570,74,0
2181202,1124093,52,2
4581588,1466134,49,2
4859850,3706550,28,1
1198741,1160363,4,0
1425858,1557344,102,0
2817903,2753941,39,0
819753,609236,82,1
2407663,1894787,114,1
3076240,2951133,68,0
2801538,884862,48,2
1922179,2040039,32,0
2895251,2098990,112,1
4810484,5107011,82,0
1347680,1228565,80,0
3412224,1439461,51,2
599625,259163,101,2
705515,411257,86,2
2938410,1502087,34,2
882720,575038,72,1
502795,393751,52,0
1188960,771948,1,1
2998306,1034825,97,2
3635368,3928035,15,0
1331401,852227,61,1
3473993,3407501,40,0
1239391,445144,41,2
3221904,3054532,57,0
2295015,1006877,120,2
3407478,2874289,49,1
4977243,4128351,22,1
4713958,4845220,74,0
419696,233578,28,2
4473018,1731809,13,2
705858,699966,6,0
4784014,2704222,3,1
1696398,824495,52,2
2157360,1486350,51,1
821536,342505,22,2
916455,492659,94,2
3743007,2276588,16,1
4743928,2475402,110,2
3209443,2118899,71,1
3692910,2244257,3,1
3905061,3591378,116,0
1608946,1664819,37,0
608056,231510,54,2
408615,391715,34,0
2012987,2104410,87,0
1510735,1283053,58,1
686662,753361,16,0
1225830,696314,13,2
972695,937919,87,0
4608441,3866307,28,1
1045229,584015,17,2
2873183,2481686,60,0
3128287,2213881,96,1
2900052,1308443,33,2
855660,375723,33,2
1866472,1625173,100,0
635844,552894,18,0
2220082,1608713,74,1
1267555,888724,115,1
2983510,1324770,101,2
3586919,2307927,7,1
2847751,2839544,38,0
2397489,2358606,17,0
2181734,1808079,114,1
4271782,4689927,118,0
1409093,1429585,28,0
3777404,1572097,80,2
3884419,2405656,101,1
2328320,944250,28,2
1767583,1189356,23,1
2564491,2362169,1,0
828784,351927,49,2
611278,613930,108,0
913375,689823,108,1
1260867,1133716,15,0
2719213,913995,25,2
4306029,1615064,49,2
1483955,1182250,94,1
4701745,4563295,73,0
4792576,4788225,62,0
4810961,4092663,71,0
4252789,1959476,12,1
2073595,945595,57,2
734346,738084,119,0
3016566,1178235,11,1
2969935,2521049,62,1
4309889,3132451,35,1
4981559,3173931,65,1
2737524,1785598,69,1
1987939,2099593,69,0
1255148,1241535,102,0
422079,418697,47,0
2741923,1714510,62,1
2955386,1139552,1,1
4194717,4606938,95,0
2721054,1132705,31,2
4615754,3288567,98,1
3289184,1683060,32,2
4265547,3022542,1,1
1082188,588652,19,2
4334546,4410441,118,0
3505662,3767441,38,0
1183072,743030,13,1
1272912,453350,14,2
4661903,3872498,37,1
548191,329627,5,1
2527661,2752054,61,0
1841986,684298,26,2
3459356,1367488,62,2
4262295,3663607,17,0
2057739,1866204,52,0
2363750,1599968,72,1
4916822,2565655,7,1
4006016,2194688,48,2
4527139,2582182,36,2
2418306,1161333,29,2
1476751,1447975,73,0
2294572,807831,71,2
3694023,2311802,76,1
903380,811310,19,0
1644158,498279,34,2
614525,616016,25,0
2388800,2066394,65,0
4206250,1508779,55,2
513453,521667,40,0
3506488,2418930,94,1
4689481,3853775,11,1
1489868,1498251,117,0
3590720,3608422,14,0
4885469,3063166,93,1
4826479,2365706,44,2
1480674,749128,104,2
861523,786358,9,0
1082100,1129219,45,0
3629364,1298530,40,2
3738491,1166468,119,2
3501488,3355644,118,0
1945961,1185639,23,1
1180974,615476,76,2
3071501,1384323,64,2
2624930,1515069,19,2
3752637,4042245,20,0
2430256,2628720,119,0
1957743,1106537,54,2
1750001,1874168,15,0
1372763,741142,26,2
1622433,1595801,32,0
836220,392692,61,2
1995542,1918095,40,0
568221,331264,55,2
1257504,574150,20,2
3835144,4018556,39,0
1897157,894220,8,1
3473890,3798588,107,0
3697667,1430476,24,2
3073453,946674,91,2
4810010,4793823,42,0
498623,383583,57,0
3797802,2420343,35,1
4810419,1758550,84,2
4366450,3318127,101,1
1172306,720946,34,1
1903373,1307422,29,1
1193278,959770,82,1
3166018,2570639,23,1
3676065,3927799,77,0
1858539,1531516,11,1
2881730,1646976,74,2
3578235,2017073,62,2
2338163,1593993,14,1
4328471,2196535,78,2
3949130,2374024,54,1
697462,679111,26,0
3257176,3217469,42,0
1482498,1189310,59,1
2964584,2271680,11,1
4801687,3081146,115,1
4443685,3593693,80,1
2260775,2136077,12,0
1740964,1549941,99,0
1478266,485415,39,2
2849568,2521594,72,0
925543,810737,33,0
2926665,1109769,88,2
406135,170657,87,2
1889708,1758046,66,0
1411698,1054809,29,1
4867606,4659775,30,0
3745315,1677134,46,2
2008406,651711,17,2
827087,355278,41,2
2777283,1838717,82,1
1381860,993052,100,1
2867576,2827891,40,0
4242667,3703680,28,0
3232646,3531059,100,0
3315427,1203419,107,2
2888739,1167562,49,2
4665422,1714470,3,1
4686752,3424921,83,1
2758527,1416472,94,2
1806494,1529931,2,1
2514100,1021109,71,2
1258166,481315,71,2
3327184,2222999,45,1
2700425,1622196,90,1
875182,843091,51,0
1309180,1269961,81,0
2606307,1026736,62,2
4482909,4258128,30,0
3005397,2258051,73,1
3535061,2484606,88,1
1959531,736413,117,2
3028492,2700521,46,0
2457947,854646,8,1
3431998,1792029,119,2
632648,238094,75,2
2669181,1934126,114,1
1761566,1437762,12,1
1900451,1924557,41,0
4820220,4276005,16,0
1240396,1325839,100,0
1831728,1664601,106,0
2745506,1478341,60,2
4369924,3225300,22,1
2316682,1543725,15,1
3821780,2876941,71,1
4339321,3287780,61,1
1826075,1573494,83,0
2206651,808594,37,2
2040159,1830830,48,0
4231137,1755900,3,1
603996,193862,73,2
1818737,1300623,51,1
3525279,2697479,110,1
3001040,983984,77,2
2406931,1714450,48,1
2883762,2098387,32,1
1308889,447635,109,2
2381296,2069985,2,0
2707834,1267894,39,2
4545470,4252593,113,0
1599842,877766,78,2
4392011,2996731,64,1
3363510,3408853,24,0
493568,466394,100,0
3733304,3455139,25,0
563539,241390,30,2
4987953,1688492,23,2
4414129,3463357,19,1
1767781,1111145,114,1
1584092,1627277,72,0
2154629,1248984,77,2
2038368,1280989,115,1
2112754,1522874,28,1
1864072,1746860,1,0
3257214,1676290,72,2
1155613,1217388,61,0
4291514,3141117,57,1
4137051,4024448,7,0
2591823,1867395,55,1
4322558,3966356,35,0
1536867,524282,33,2
480801,451650,27,0
3248356,2336113,40,1
2506383,1653041,42,1
3008957,1171350,37,2
4536961,4052641,117,0
4861658,1968636,112,2
3318484,1506108,69,2
3914656,1570320,118,2
785519,239788,119,2
1139292,945078,43,1
3772742,1949282,53,2
2384281,1000388,115,2
2451440,1362947,73,2
1819595,1272384,26,1
3193839,2244407,83,1
1251759,743241,25,2
3283815,2285357,41,1
1199475,769911,27,1
693600,664560,29,0
1919645,621372,1,1
1463246,1455087,106,0
4489362,2222827,36,2
652786,572771,10,0
1212423,756590,10,1
2924110,1565763,67,2
2612909,2070150,119,1
610919,559057,17,0
433361,285996,12,0
4945113,3329263,53,1
3430640,1190724,68,2
2080868,2162432,35,0
2563988,2506343,36,0
1626131,1005590,51,1
1986419,1811536,38,0
3385605,1864193,110,2
4460934,3944971,5,0
1246998,889550,28,1
4265663,2852079,97,1
959160,331120,100,2
1388964,1489438,13,0
571006,553835,117,0
1047735,979328,83,0
4619594,2512750,33,2
2513418,1336314,55,2
757263,574425,36,1
4814743,4703901,18,0
4443365,4655325,35,0
3871540,1994397,70,2
4693975,3689144,99,1
1412595,1241844,44,0
4247299,2043434,42,2
3573960,2237209,56,1
4400893,1980311,77,2
4065793,3493021,90,0
1993877,1975988,39,0
3962233,3970267,70,0
1607299,1343816,47,1
1911524,1104329,86,2
896366,742937,20,1
4701352,4660984,31,0
1738615,1392083,51,1
2794863,1761640,107,1
2200131,2278989,69,0
4815669,4662402,116,0
1941226,1952773,12,0
3981311,4071104,55,0
4334914,2666188,50,1
2403790,2374250,72,0
2139590,1618129,97,1
3839631,1269102,101,2
4599322,3719329,80,1
3872686,2619853,77,1
1444781,751465,114,2
4486216,4828543,46,0
2182876,751033,100,2
3050655,3223633,111,0
4224604,1805653,59,2
1266616,761984,87,1
4008747,2540696,45,1
3142349,2780402,19,0
4509372,2130621,70,2
1191064,1296927,24,0
2335138,2099778,55,0
4231078,3943205,105,0
488466,188129,10,1
916126,623927,4,1
4956600,5236586,73,0
1689813,872033,40,2
4887499,2034700,50,2
1239645,853267,49,1
2061034,2152368,10,0
3863199,2663415,0,1
3425781,2137233,108,1
3073163,2520663,26,1
2837536,2978015,51,0
4279826,1451914,117,2
1480763,625943,99,2
2435366,989254,13,2
1115081,410647,61,2
3141331,1701612,88,2
1552504,750554,84,2
1935673,1430372,91,1
2567753,1442645,55,2
523145,326529,21,1
822915,866934,56,0
3555274,1509301,78,2
2373262,1449507,73,1
4378035,2213821,8,1
3595491,2658265,8,1
437264,388758,116,0
3236877,3086654,18,0
831134,591965,35,1
3992293,3928150,92,0
4960935,4604048,49,0
2843514,1210209,22,2
3540786,1757444,56,2
1491645,1249068,68,1
2412950,2605588,54,0
4338039,2606744,110,1
1170146,566171,34,2
1621464,1613849,79,0
2448995,1125777,13,2
3676345,3154034,47,0
2129066,697055,89,2
4667568,1471145,27,2
834502,551818,71,1
2105699,1737691,18,1
3661189,1515540,12,2
1439539,1311573,63,0
3419500,1378022,81,2
1155398,839935,14,1
657509,359420,110,2
956672,862730,27,0
4677930,4412661,14,0
2938054,1036760,24,2
4063191,1845028,20,2
1930211,1957456,11,0
3126230,1977310,96,1
2676780,1823927,59,1
4750395,2063662,47,2
3838843,4207049,114,0
3760496,3905043,45,0
613225,184961,20,2
2928480,2168797,33,1
2548161,2542590,29,0
4668074,3008233,60,1
1583773,1028584,35,1
1641234,990448,62,1
2292193,740522,80,2
1519501,1416519,93,0
994246,661599,85,1
4344108,3148838,25,1
2968072,1497535,14,2
4362269,4045109,65,0
4223220,3948706,24,0
1697395,1260038,10,1
2919592,2988793,63,0
782801,307412,39,2
4610159,4284227,91,0
2259608,1687628,38,1
2210910,1071873,117,2
1792675,727545,91,2
2519053,1362318,7,1
1558093,1534804,61,0
2124320,1975821,68,0
4079756,3329513,83,1
4237575,1577487,60,2
1799239,1914147,58,0
2557466,1392162,44,2
4419571,3472015,33,1
642297,605353,114,0
4490067,1824245,38,2
1408248,1157238,8,1
3521281,1147363,20,2
3079738,1174709,103,2
2943527,2585933,70,0
4353057,1845982,93,2
867232,567868,97,1
1996329,995501,99,2
2875963,1831941,66,1
4131929,1494833,21,2
1395638,1261546,18,0
4093477,1486886,69,2
2238337,2171929,44,0
1269004,1053384,67,1
3891338,2464261,60,1
818135,812563,72,0
2767930,1242538,4,1
693829,354998,4,1
2039522,835590,87,2
3164953,1915604,23,1
2958131,3222549,78,0
2261415,969744,66,2
2373621,2290025,118,0
1443140,1185545,100,1
2497060,780709,50,2
4784972,5052510,74,0
4312083,4643566,14,0
1068071,1110709,46,0
536992,376641,88,1
4694212,2235854,75,2
2823049,1730562,58,1
2874054,2274392,21,1
3991303,2407031,96,1
1847569,1600988,33,0
2616775,2450506,98,0
4855849,2270179,73,2
3491884,2178773,45,1
1107227,1180521,5,0
1012843,506265,28,2
1339618,773171,107,2
3926874,1290090,98,2
1758734,995255,69,2
498389,297411,56,2
4743202,1801793,78,2
1180682,355567,56,2
443968,337559,77,0
1490805,806856,37,2
1481132,465459,101,2
2341224,2313025,84,0
4633793,3556565,40,1
4444251,1941847,100,2
2501715,2482195,58,0
2290140,1151640,21,2
2953042,1423238,9,1
1519888,1543762,84,0
640051,283905,104,2
4720431,4735483,97,0
1258815,1186281,79,0
1312643,719095,17,2
2573318,842807,11,1
2661421,974236,41,2
484797,187918,103,2
1080592,1094249,115,0
2139512,1333406,29,1
3545161,1155807,91,2
1450725,1081136,69,1
2345866,1094098,4,1
2963787,1446627,65,2
4487525,1923683,97,2
1899924,1728204,33,0
1014368,304808,108,2
2650652,1726071,28,1
3834919,1416991,9,1
905355,671682,19,1
2353544,1357510,100,2
481812,155472,50,2
554372,370753,96,1
2621585,1983147,64,1
1771708,882529,58,2
4287494,3911950,97,0
3169910,1891926,51,2
2488092,2237982,96,0
2276503,1737456,12,1
2687329,2674974,76,0
586019,432212,84,1
4506849,2021330,108,2
4992195,4782887,27,0
1234841,1143991,73,0
953762,1028045,52,0
1060456,397529,46,2
3440724,2659628,13,1
3442628,2386895,16,1
4300451,3598178,100,1
3858401,4183062,90,0
2468572,1791734,46,1
3219135,2731728,99,1
3566109,2060394,10,1
2758588,1487365,75,2
2587995,1470595,104,2
3367448,1114243,101,2
2964383,1564579,45,2
3362135,1473816,89,2
3219132,2143756,51,1
3708304,2479594,101,1
3356896,3062106,64,0
2790815,1958687,92,1
3536265,2370943,9,1
2467617,1197537,71,2
1511688,1484453,66,0
406524,151552,73,2
2975835,3231271,83,0
3117014,2122250,110,1
4871425,2186245,94,2
2062800,1203567,26,2
2213013,691115,99,2
1328278,575434,15,2
724458,411689,75,2
3954901,2940596,106,1
1548533,624964,12,2
3200962,2691275,102,1
3563756,3476163,96,0
2567689,1945979,60,1
4431220,2381874,37,2
2441456,969536,49,2
1710580,534433,116,2
4521671,4003677,24,0
4363196,3502701,70,1
1154584,786302,10,1
519421,198209,26,2
813934,378984,92,2
1718118,1635885,36,0
4872395,3332139,118,1
2969174,3177807,60,0
2117004,2328657,62,0
4488094,4221347,4,0
2484427,1258479,115,2
1850098,897098,21,2
4729610,2378556,65,2
4307781,4693018,47,0
4280875,2432703,50,2
2756510,2384815,77,0
4031417,4302385,79,0
1225025,1170729,19,0
3036826,2362903,60,1
4925691,2143525,95,2
1738409,764814,53,2
4054021,2813241,20,1
2656201,2819705,38,0
583106,596865,25,0
3909889,1692801,15,2
1175418,623178,45,2
3304778,2548146,65,1
794055,541502,9,1
4755590,1880789,72,2
1741930,1037225,119,2
1441738,1533679,116,0
994027,1054816,100,0
4751610,3552022,32,1
3674757,2969972,3,1
3811640,1820154,100,2
2697261,2410170,7,0
2583748,883634,25,2
906098,431797,65,2
2975269,906585,21,2
1535816,934638,100,1
4894869,4797994,93,0
4064272,4413821,91,0
2299763,1918474,98,1
1096170,982051,26,0
4012526,2047189,87,2
961447,688652,43,1
1270935,1130195,80,0
1372994,958104,15,1
2961697,1098307,85,2
4020461,3589030,117,0
1845848,877981,5,1
789481,298549,11,1
2536877,1731282,15,1
3841307,1381669,52,2
1419654,1140770,35,1
1411653,1146797,97,1
4757244,2404129,57,2
4789107,5132139,58,0
4956142,4755722,86,0
4115234,1595351,43,2
1265647,1137576,42,0
1375115,800949,91,2
1965036,1768986,94,0
1863410,1752790,2,0
4800028,2021303,17,2
4029740,3342563,26,1
3730440,3693822,42,0
1255431,701408,35,2
4583818,1669714,80,2
4208204,1354259,99,2
1152752,447269,23,2
4407384,1337045,68,2
1652339,927882,44,2
772001,416466,61,2
3421383,1328431,74,2
3407501,2797199,107,1
836687,914938,23,0
1866718,1905436,10,0
4966947,2494800,75,2
3520763,3224967,47,0
3758346,3944349,20,0
1379420,1414031,14,0
762398,768222,67,0
1673748,1555180,36,0
1544933,825601,120,2
1478903,542536,49,2
1286670,888131,25,1
3043876,1046585,75,2
1909276,2097872,29,0
4173587,2448425,59,2
1246158,1329242,58,0
2537285,2330488,54,0
462826,291133,96,1
2615739,1032299,26,2
656856,321698,109,2
4897528,4106262,95,1
4036724,3891192,40,0
2654513,2876304,22,0
798302,323895,34,2
3125249,1327474,40,2
3890313,1299176,67,2
1277299,649241,6,1
3013758,2883727,110,0
4145370,1901089,12,1
3933940,2904395,34,1
4093763,2690117,13,1
4444888,2492075,31,2
4713338,3745582,101,1
2265397,1589993,74,1
3016338,1712708,27,2
4037034,3435842,105,0
3606843,1889894,96,2
4979393,4055948,90,1
462917,493376,102,0
2033613,1796009,74,0
1692728,1074408,60,1
1606653,1442851,45,0
1423637,1348744,27,0
3661970,2053165,67,2
789894,682552,107,0
3811401,2467947,71,1
3589759,3427566,110,0
1553699,833252,43,2
1563035,1641512,83,0
3292759,2501935,78,1
3905987,2275795,80,2
4431834,2816417,77,1
4319842,2497901,27,2
4838462,2017624,17,2
3074371,1090768,117,2
4579816,2552894,5,1
4119161,2747284,56,1
4515471,2661660,51,2
453482,141095,43,2
4843154,3696319,94,1
2578239,1072169,89,2
4071642,1908803,109,2
985139,390705,47,2
2221329,1591241,68,1
1648719,620128,107,2
1741630,879673,119,2
966976,639526,116,1
4106514,1782913,86,2
442515,290729,17,1
1837525,1055085,3,1
1202288,1188435,99,0
3109579,2910325,101,0
1569561,1717545,90,0
1591393,1150783,34,1
2646355,2012071,77,1
3402370,3597382,38,0
958002,593648,54,1
1207353,898930,46,1
1537004,927226,110,1
4879242,3594482,28,1
2226901,811958,69,2
3155354,2925125,43,0
1511097,1644412,80,0
2656114,936525,68,2
740948,697108,111,0
559814,276205,12,2
2556174,1170824,26,2
2233833,1909249,92,0
1029649,345247,44,2
3562967,2389295,20,1
4967356,1495947,60,2
2219975,1650585,78,1
3272970,2191794,5,1
4829689,4986104,35,0
4225061,3702072,97,0
2532340,1014974,62,2
3792452,2213396,4,1
989421,1034206,34,0
2755678,2425733,77,0
1683677,1305557,24,1
1141353,852884,99,1
2360892,1460162,81,1
1002667,770210,57,1
3615331,3316458,110,0
2498704,1004554,47,2
2843265,3058968,28,0
1073329,527533,79,2
1042950,686463,69,1
3083711,981152,40,2
4931045,3650338,41,1
842753,510281,48,1
1714365,856847,35,2
4399512,4788514,85,0
732451,470609,78,1
4429074,2796682,53,1
2811716,1885206,48,1
2278027,895089,44,2
1824531,1121132,34,1
1766739,1005492,10,1
1806692,1214277,32,1
4470094,4404370,39,0
3729458,1694025,66,2
3480726,2736517,93,1
4074246,1344948,47,2
1582727,875935,113,2
3242997,2199161,99,1
2516305,904419,118,2
3999232,2940132,105,1
1822578,999248,74,2
3358622,3675165,72,0
4458177,3587832,16,1
2249892,1114462,87,2
706462,269966,72,2
2773834,922510,61,2
1991473,742060,83,2
3492237,2947614,53,1
4774751,4698326,63,0
2633798,1120382,48,2
2544475,1581919,86,1
3411090,1989990,105,2
876089,714550,101,1
1566128,698716,94,2
4627305,4917231,2,0
3481736,3073834,109,0
461843,491427,33,0
1341277,700006,107,2
3541051,2727220,24,1
3916236,3469058,53,0
4263354,3703853,90,0
1744013,552986,77,2
4682732,5144596,50,0
2943556,3068504,81,0
3604080,1426501,66,2
3144999,2311113,33,1
964604,532119,78,2
4830327,4845375,25,0
965228,828180,83,0
1572457,752914,0,1
4142688,1355027,66,2
3245546,1731153,48,2
4255486,1406480,36,2
2772386,1145130,62,2
2134169,1726351,77,1
4640489,4158194,116,0
566761,382231,100,1
4338199,3384794,86,1
1461762,620822,57,2
4304187,2382093,47,2
1040304,905384,4,0
3069007,1816585,43,2
4485296,2597206,102,2
2578282,1173619,46,2
3834207,2974807,55,1
4101489,3886698,33,0
3787873,2558921,33,1
4656517,1827363,7,1
2455437,2383478,74,0
1196377,427247,54,2
619931,419930,73,1
1533715,780449,66,2
1058709,1110643,96,0
2966564,2640345,90,0
1250749,941973,93,1
579095,483084,60,0
565553,410694,42,1
4225220,1766483,112,2
3120670,2706491,7,0
2047192,1421036,18,1
4513449,3644373,50,1
722904,243013,74,2
4909482,2030698,1,1
3234942,2495746,86,1
1243936,830381,67,1
3523718,1696666,58,2
3911554,1926866,51,2
2374977,1912632,62,1
4363510,1514896,19,2
1093369,707854,13,1
1682653,1208957,35,1
830065,453642,85,2
1370038,1310359,71,0
1498153,517485,58,2
4621113,4587038,69,0
759305,667133,67,0
2366110,1554542,37,1
2849034,2961781,12,0
4533988,3907348,108,0
4989403,5213109,72,0
3865585,2621144,84,1
4865639,3222894,56,1
4020665,2913350,91,1
4830732,1702067,70,2
3653445,3751341,6,0
766912,639738,107,0
2248833,1785727,37,1
3374348,3513272,17,0
2013305,2204387,11,0
1657566,713938,86,2
3056037,2747981,84,0
4694109,3586093,84,1
560917,375140,110,1
